what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1296691713597
java.specification.name,sysinfo,,,"Java Platform API Specification",1296691713597
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296691713597
java.specification.version,sysinfo,,,"1.6",1296691713597
java.vendor,sysinfo,,,"Apple Inc.",1296691713597
java.version,sysinfo,,,"1.6.0_22",1296691713597
java.vm.info,sysinfo,,,"mixed mode",1296691713597
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1296691713597
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1296691713597
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296691713597
java.vm.specification.version,sysinfo,,,"1.0",1296691713597
java.vm.vendor,sysinfo,,,"Apple Inc.",1296691713597
java.vm.version,sysinfo,,,"17.1-b03-307",1296691713597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691715494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691722540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691735311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691777303
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691783458
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691805655
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1296691805766
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1296691805804
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1296691805967
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1296691806030
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1296691806388
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1296691806462
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1296691806939
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1296691806986
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1296691807315
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1296691807454
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1296691807516
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1296691807598
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1296691807734
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1296691807740
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1296691808331
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1296691808803
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1296691809115
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1296691810583
closed,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1296691810584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1296691810601
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691827460
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1296691897416
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1296691898626
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1296691898627
started,bundle,org.eclipse.jst.jee.ui,1.0.302.v201009011600,"org.eclipse.jst.jee.ui",1296691898667
started,bundle,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.ui",1296691898696
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.402.v201009081300,"org.eclipse.jst.j2ee.navigator.ui",1296691898699
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1296691898802
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1296691898819
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1296691898823
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1296691898869
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1296691898909
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1296691898998
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1296691899161
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1296691899219
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1296691899373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691899541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296691899581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296691899581
started,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1296691900889
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1296691901312
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1296691901313
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1296691901324
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1296691901723
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1296691903063
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1296691910202
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1296691910205
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1296691910622
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1296691910662
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1296691910729
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1296691910730
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296691910937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691912679
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1296691915334
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1296691915356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691933616
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296691933659
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1296691936108
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1296691936175
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1296691936250
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1296691936277
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1296691936295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691940181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691944085
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1296691944184
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1296691944388
started,bundle,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.oophm",1296691944398
opened,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296691944761
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296691944809
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296691945135
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296691945173
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296691949896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691951806
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691969264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691970558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296691971745
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1296691972789
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296691976947
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296691980350
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1296691983306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692000485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692005700
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1296692005727
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296692006510
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296692006872
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296692008585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692010058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692020996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692027146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692045125
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296692047092
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296692049971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692050897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692053977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692054576
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692061290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692066526
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692067219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692067321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692068116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692072064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692072691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692072831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692073631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692076426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692194988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692202478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692209073
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296692218225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692232405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692232458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692232475
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692389888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692391559
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692392342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692393841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692394138
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692395408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692447907
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1296692451272
no handler,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1296692451600
no handler,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1296692451936
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1296692452312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692472726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692472754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692475964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692476865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692477683
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692481434
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692481455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692510916
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1296692511053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692511375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692511515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692515117
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692515162
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692515836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692515855
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692517555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692517714
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692517857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692522883
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692522915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692523660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692523679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692526716
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1296692529146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692530291
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692530309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692537196
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1296692539327
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296692540114
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296692540566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692544562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692544581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692555632
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showSystemMenu",1296692559180
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showSystemMenu",1296692563236
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296692566333
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296692568916
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296692569974
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296692571558
activated,view,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.DevModeView",1296692573893
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692575406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692577485
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296692582486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692583730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692590401
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692594739
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692596033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692598105
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692598124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692605650
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692606103
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692606482
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692606674
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692606842
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_out",1296692607306
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692607530
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_out",1296692607738
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692608050
no handler,command,org.eclipse.gef,,"org.eclipse.gef.zoom_in",1296692608314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692609048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.showKeyAssist",1296692609072
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296692634136
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1296692636257
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1296692637796
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1296692637798
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1296692642362
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1296692642426
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1296692643390
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1296692643455
